"","X","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"2749",11513,"rabbit","bag",2,0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2750",2979,"rabbit","box",2,0.5,"big","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"2751",11514,"rabbit","bag",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2752",11515,"rabbit","bag",2,1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2753",11516,"rabbit","bag",2,0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2754",2980,"rabbit","box",2,0.5,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"2755",11517,"rabbit","bag",2,1,"big","standard","cco",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2756",11518,"rabbit","bag",2,1,"big","standard","cco",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2757",2981,"rabbit","box",2,0.518920021594268,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"2758",11519,"rabbit","bag",2,0.481079978405732,"big","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2759",11520,"rabbit","bag",2,1,"bigger","standard","cco",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2760",11521,"rabbit","bag",2,1,"bigger","standard","cco",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2761",2982,"rabbit","box",2,0.510735522790847,"bigger","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"2762",11522,"rabbit","bag",2,0.489264477209153,"bigger","standard","cco",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2763",11523,"rabbit","bag",2,1,"big","standard","no-cc",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2764",11524,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"2765",11525,"rabbit","bag",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2766",11526,"rabbit","bag",2,1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2767",11527,"rabbit","bag",2,0.683218283637189,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","bag2"
"2768",2983,"rabbit","box",2,0.316781716362811,"bigger","standard","no-cc",3,"haddock_model.wppl",2,1,1,"disallow","box2"
"2769",11528,"rabbit","bag",2,0.424981198862117,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2770",3192,"rabbit","box",2,0.40987730324675,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2771",2984,"rabbit","bag",1,0.165141497891133,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2772",11529,"rabbit","bag",2,0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2773",3193,"rabbit","box",2,0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2774",2985,"rabbit","bag",1,0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2775",464,"rabbit","box",2,0.382415223375304,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2776",11530,"rabbit","bag",2,0.306783309879661,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2777",3194,"rabbit","box",1,0.191589945253788,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1"
"2778",2986,"rabbit","bag",1,0.119211521491246,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2779",11531,"rabbit","bag",2,0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2780",2987,"rabbit","box",2,0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2781",11532,"rabbit","bag",2,0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2782",2988,"rabbit","box",2,0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2783",2989,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2784",11533,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2785",11534,"rabbit","bag",2,0.637127141176607,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2786",2990,"rabbit","box",2,0.362872858823393,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2787",11535,"rabbit","bag",2,0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2788",2991,"rabbit","box",2,0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2789",2992,"rabbit","box",2,0.510314473685999,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2790",11536,"rabbit","bag",2,0.489685526314001,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2791",11537,"rabbit","box",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2792",11538,"rabbit","bag",2,0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2793",2993,"rabbit","box",2,0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2794",11539,"rabbit","box",2,1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2795",3195,"rabbit","box",2,0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2796",11540,"rabbit","bag",2,0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2797",2994,"rabbit","bag",1,0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2798",3196,"rabbit","box",2,0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2799",11541,"rabbit","bag",2,0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2800",2995,"rabbit","bag",1,0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2801",465,"rabbit","box",2,0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2802",11542,"rabbit","bag",2,0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2803",3197,"rabbit","box",1,0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1"
"2804",2996,"rabbit","bag",1,0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1"
"2805",2997,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2806",11543,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2807",11544,"rabbit","bag",2,0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2808",2998,"rabbit","box",2,0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2809",2999,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2810",11545,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2811",11546,"rabbit","box",2,1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2812",11547,"rabbit","bag",2,0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2813",21000,"rabbit","box",2,0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2814",11548,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2815",11549,"rabbit","box",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2816",11550,"rabbit","bag",2,0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2"
"2817",21001,"rabbit","box",2,0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2818",11551,"rabbit","box",2,1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2"
"2819",3198,"rabbit","box",2,0.421726144122296,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2820",21002,"rabbit","bag",2,0.399749561049543,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2821",11552,"rabbit","bag",1,0.17852429482816,"big","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"2822",3199,"rabbit","box",2,0.417726570138642,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2823",21003,"rabbit","bag",2,0.387923725979233,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2824",11553,"rabbit","bag",1,0.194349703882125,"big","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"2825",21004,"rabbit","bag",2,0.342351336272454,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2826",3200,"rabbit","box",2,0.336216734999353,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2827",466,"rabbit","box",1,0.168444512442214,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box1"
"2828",11554,"rabbit","bag",1,0.152987416285979,"big","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"2829",11555,"rabbit","bag",2,1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2830",11556,"rabbit","bag",2,1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2831",21005,"rabbit","box",2,0.507049563659231,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2832",11557,"rabbit","bag",2,0.492950436340769,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2833",11558,"rabbit","bag",2,0.649941903705612,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2834",21006,"rabbit","box",2,0.350058096294388,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2835",11559,"rabbit","bag",2,0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2836",21007,"rabbit","box",2,0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2837",21008,"rabbit","box",2,0.501193855434899,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2838",11560,"rabbit","bag",2,0.498806144565101,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2839",11561,"rabbit","bag",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2840",11562,"rabbit","bag",2,1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2841",11563,"rabbit","bag",2,0.501226017124001,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2842",21009,"rabbit","box",2,0.498773982875999,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2843",3201,"rabbit","box",2,0.409796343665089,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2844",21010,"rabbit","bag",2,0.384208310637298,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2845",11564,"rabbit","bag",1,0.205995345697613,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"2846",21011,"rabbit","bag",2,0.40307170124739,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2847",3202,"rabbit","box",2,0.39498946249569,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2848",11565,"rabbit","bag",1,0.20193883625692,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"2849",3203,"rabbit","box",2,0.343891962604588,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2850",21012,"rabbit","bag",2,0.31507208366712,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2851",467,"rabbit","box",1,0.172288251937573,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box1"
"2852",11566,"rabbit","bag",1,0.168747701790718,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"2853",11567,"rabbit","bag",2,1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2854",11568,"rabbit","bag",2,1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2855",21013,"rabbit","box",2,0.515970554037079,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2856",11569,"rabbit","bag",2,0.484029445962921,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2857",11570,"rabbit","box",2,1,"big","standard","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2858",21014,"rabbit","box",2,0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2859",11571,"rabbit","bag",2,0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2860",11572,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2861",11573,"rabbit","bag",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2862",11574,"rabbit","bag",2,1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2863",11575,"rabbit","bag",2,0.683220482783942,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"2864",21015,"rabbit","box",2,0.316779517216059,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"2865",11576,"rabbit","bag",2,0.444477711103439,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2866",3204,"rabbit","box",2,0.369164251711018,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2867",21016,"rabbit","bag",1,0.186358037185542,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"2868",11577,"rabbit","bag",2,0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2869",3205,"rabbit","box",2,0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2870",21017,"rabbit","bag",1,0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"2871",468,"rabbit","box",2,0.354215575752218,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2872",11578,"rabbit","bag",2,0.329973232868924,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2873",3206,"rabbit","box",1,0.177461927816101,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box1"
"2874",21018,"rabbit","bag",1,0.138349263562757,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"2875",11579,"rabbit","bag",2,0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2876",21019,"rabbit","box",2,0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2877",11580,"rabbit","bag",2,0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2878",21020,"rabbit","box",2,0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2879",21021,"rabbit","box",2,0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2880",11581,"rabbit","bag",2,0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2881",11582,"rabbit","bag",2,0.686984766407488,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2882",21022,"rabbit","box",2,0.313015233592512,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2883",11583,"rabbit","bag",2,0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2884",21023,"rabbit","box",2,0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2885",11584,"rabbit","bag",2,0.545345017422667,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2886",21024,"rabbit","box",2,0.454654982577333,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2887",11585,"rabbit","box",2,1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2888",11586,"rabbit","bag",2,0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2889",21025,"rabbit","box",2,0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2890",11587,"rabbit","box",2,1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2891",3207,"rabbit","box",2,0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2892",11588,"rabbit","bag",2,0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2893",21026,"rabbit","bag",1,0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"2894",3208,"rabbit","box",2,0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2895",11589,"rabbit","bag",2,0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2896",21027,"rabbit","bag",1,0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"2897",469,"rabbit","box",2,0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2898",11590,"rabbit","bag",2,0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2899",3209,"rabbit","box",1,0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box1"
"2900",21028,"rabbit","bag",1,0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"2901",21029,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2902",11591,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2903",11592,"rabbit","bag",2,0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2904",21030,"rabbit","box",2,0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2905",21031,"rabbit","box",2,0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2906",11593,"rabbit","bag",2,0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2907",11594,"rabbit","box",2,1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2908",11595,"rabbit","bag",2,0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2909",21032,"rabbit","box",2,0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2910",11596,"rabbit","box",2,1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2911",11597,"rabbit","box",2,1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2912",11598,"rabbit","bag",2,0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"2913",21033,"rabbit","box",2,0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2914",11599,"rabbit","box",2,1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"2915",3210,"rabbit","box",2,0.419511226528288,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"2916",21034,"rabbit","bag",2,0.392058179829117,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"2917",11600,"rabbit","bag",1,0.188430593642595,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"2918",3211,"rabbit","box",2,0.417748623081418,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"2919",21035,"rabbit","bag",2,0.387909033810071,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"2920",11601,"rabbit","bag",1,0.194342343108511,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"2921",21036,"rabbit","bag",2,0.336276002335582,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"2922",3212,"rabbit","box",2,0.334477012202469,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
