"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","NA","Container"
"1756","rabbit","bag","2",0.302030834261528,"bigger","standard","cco",1,"haddock_model.wppl",1,1,1,"disallow","bag2","bag2"
"2561","rabbit","box","2",0.571962956040426,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","box2","box2"
"1757","rabbit","bag","2",0.428037043959574,"bigger","standard","cco",2,"haddock_model.wppl",1,1,1,"disallow","bag2","bag2"
"2562","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","box2","box2"
"1758","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,1,1,"disallow","bag2","bag2"
"1759","rabbit","bag","2",1,"big","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2","bag2"
"1760","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2","box2"
"1761","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,1,1,"disallow","box2","box2"
"2563","rabbit","box","2",0.571962956040426,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","box2","box2"
"1762","rabbit","bag","2",0.428037043959574,"bigger","standard","no-cc",2,"haddock_model.wppl",1,1,1,"disallow","bag2","bag2"
"1763","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,1,1,"disallow","box2","box2"
"1764","rabbit","bag","2",0.424981198862117,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"396","rabbit","box","2",0.40987730324675,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"2564","rabbit","bag","1",0.165141497891133,"big","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1","bag1"
"1765","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"397","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"2565","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1","bag1"
"432","rabbit","box","2",0.382415223375304,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1766","rabbit","bag","2",0.306783309879661,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"398","rabbit","box","1",0.191589945253788,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1","box1"
"2566","rabbit","bag","1",0.119211521491246,"big","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1","bag1"
"1767","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2567","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1768","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2568","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"2569","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1769","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"1770","rabbit","bag","2",0.637127141176607,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2570","rabbit","box","2",0.362872858823393,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1771","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2571","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"2572","rabbit","box","2",0.510314473685999,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1772","rabbit","bag","2",0.489685526314001,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"1773","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1774","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2573","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1775","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"399","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1776","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2574","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag1","bag1"
"3100","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1777","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2575","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag1","bag1"
"433","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1778","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"3101","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box1","box1"
"2576","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag1","bag1"
"2577","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1779","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"1780","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2578","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"2579","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1781","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"1782","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1783","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2580","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1784","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1785","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1786","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","bag2","bag2"
"2581","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1787","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0,"lastresort","box2","box2"
"1788","rabbit","bag","2",0.444477711103439,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"3102","rabbit","box","2",0.369164251711018,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"2582","rabbit","bag","1",0.186358037185542,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag1","bag1"
"1789","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"3103","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"2583","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag1","bag1"
"434","rabbit","box","2",0.354215575752218,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1790","rabbit","bag","2",0.329973232868924,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"3104","rabbit","box","1",0.177461927816101,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box1","box1"
"2584","rabbit","bag","1",0.138349263562757,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag1","bag1"
"1791","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2585","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1792","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2586","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"2587","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1793","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"1794","rabbit","bag","2",0.686984766407488,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2588","rabbit","box","2",0.313015233592512,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1795","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2589","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1796","rabbit","bag","2",0.545345017422667,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2590","rabbit","box","2",0.454654982577333,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1797","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1798","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2591","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1799","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"3105","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1800","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2592","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag1","bag1"
"3106","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1801","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2593","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag1","bag1"
"435","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1802","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"3107","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box1","box1"
"2594","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag1","bag1"
"2595","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1803","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"1804","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2596","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"2597","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1805","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"1806","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1807","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2598","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1808","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1809","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1810","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2","bag2"
"2599","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1811","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2","box2"
"1812","rabbit","bag","2",0.457491524268793,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"3108","rabbit","box","2",0.341988516917056,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"2600","rabbit","bag","1",0.200519958814151,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag1","bag1"
"1813","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"3109","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"2601","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag1","bag1"
"1814","rabbit","bag","2",0.346199880163985,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"436","rabbit","box","2",0.3344834819442,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"3110","rabbit","box","1",0.167576153031685,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box1","box1"
"2602","rabbit","bag","1",0.15174048486013,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag1","bag1"
"1815","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2603","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1816","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2604","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"2605","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1817","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"1818","rabbit","bag","2",0.717983349274912,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2606","rabbit","box","2",0.282016650725088,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1819","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2607","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1820","rabbit","bag","2",0.581832322888281,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2608","rabbit","box","2",0.418167677111719,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1821","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1822","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2609","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1823","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"3111","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1824","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2610","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag1","bag1"
"3112","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1825","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2611","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag1","bag1"
"437","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1826","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"3113","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box1","box1"
"2612","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag1","bag1"
"2613","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1827","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"1828","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2614","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"2615","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1829","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"1830","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1831","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2616","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1832","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1833","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
"1834","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2","bag2"
"2617","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2","box2"
