"","Animal","ContainerType","Size","Probability","Adjective","DefArtMeaning","Context","Condition","Model","ListenerLevel","cmpHighScopeConstrualProb","posHighScopeConstrualProb","allowUninformativeThresholds","Container"
"11558","rabbit","bag","2",0.649941903705612,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"21006","rabbit","box","2",0.350058096294388,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11559","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"21007","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"21008","rabbit","box","2",0.501193855434899,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11560","rabbit","bag","2",0.498806144565101,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11561","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11562","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11563","rabbit","bag","2",0.501226017124001,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"21009","rabbit","box","2",0.498773982875999,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"3201","rabbit","box","2",0.409796343665089,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"21010","rabbit","bag","2",0.384208310637298,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11564","rabbit","bag","1",0.205995345697613,"big","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"21011","rabbit","bag","2",0.40307170124739,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"3202","rabbit","box","2",0.39498946249569,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11565","rabbit","bag","1",0.20193883625692,"big","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"3203","rabbit","box","2",0.343891962604588,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"21012","rabbit","bag","2",0.31507208366712,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"467","rabbit","box","1",0.172288251937573,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box1"
"11566","rabbit","bag","1",0.168747701790718,"big","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag1"
"11567","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11568","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"21013","rabbit","box","2",0.515970554037079,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11569","rabbit","bag","2",0.484029445962921,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11570","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","box2"
"21014","rabbit","box","2",0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11571","rabbit","bag","2",0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11572","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11573","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11574","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"11575","rabbit","bag","2",0.683220482783942,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","bag2"
"21015","rabbit","box","2",0.316779517216059,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0,"lastresort","box2"
"11576","rabbit","bag","2",0.444477711103439,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"3204","rabbit","box","2",0.369164251711018,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"21016","rabbit","bag","1",0.186358037185542,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"11577","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"3205","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"21017","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"468","rabbit","box","2",0.354215575752218,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11578","rabbit","bag","2",0.329973232868924,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"3206","rabbit","box","1",0.177461927816101,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box1"
"21018","rabbit","bag","1",0.138349263562757,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"11579","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21019","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11580","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21020","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"21021","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11581","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"11582","rabbit","bag","2",0.686984766407488,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21022","rabbit","box","2",0.313015233592512,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11583","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21023","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11584","rabbit","bag","2",0.545345017422667,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21024","rabbit","box","2",0.454654982577333,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11585","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11586","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21025","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11587","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"3207","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11588","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21026","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"3208","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11589","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21027","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"469","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11590","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"3209","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box1"
"21028","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag1"
"21029","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11591","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"11592","rabbit","bag","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21030","rabbit","box","2",0.5,"bigger","standard","cco",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"21031","rabbit","box","2",0.633620689655172,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11593","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",3,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"11594","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11595","rabbit","bag","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21032","rabbit","box","2",0.5,"big","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11596","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11597","rabbit","box","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11598","rabbit","bag","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","bag2"
"21033","rabbit","box","2",0.5,"bigger","standard","no-cc",2,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"11599","rabbit","box","2",1,"bigger","standard","no-cc",3,"haddock_model.wppl",1,0,0.5,"lastresort","box2"
"3210","rabbit","box","2",0.419511226528288,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"21034","rabbit","bag","2",0.392058179829117,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11600","rabbit","bag","1",0.188430593642595,"big","bumford","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"3211","rabbit","box","2",0.417748623081418,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"21035","rabbit","bag","2",0.387909033810071,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11601","rabbit","bag","1",0.194342343108511,"big","bumford","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"21036","rabbit","bag","2",0.336276002335582,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"3212","rabbit","box","2",0.334477012202469,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"470","rabbit","box","1",0.167572911692459,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","box1"
"11602","rabbit","bag","1",0.161674073769489,"big","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"11603","rabbit","bag","2",1,"bigger","bumford","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11604","rabbit","bag","2",1,"bigger","bumford","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"21037","rabbit","box","2",0.503505578260941,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11605","rabbit","bag","2",0.496494421739059,"bigger","bumford","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11606","rabbit","bag","2",0.650540183858705,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"21038","rabbit","box","2",0.349459816141295,"big","bumford","no-cc",1,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11607","rabbit","bag","2",0.650941373429964,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"21039","rabbit","box","2",0.349058626570036,"big","bumford","no-cc",2,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"21040","rabbit","box","2",0.500480221137815,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11608","rabbit","bag","2",0.499519778862185,"big","bumford","no-cc",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11609","rabbit","bag","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11610","rabbit","bag","2",1,"bigger","bumford","no-cc",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11611","rabbit","bag","2",0.500496985201606,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"21041","rabbit","box","2",0.499503014798394,"bigger","bumford","no-cc",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"3213","rabbit","box","2",0.40960244796877,"big","standard","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"21042","rabbit","bag","2",0.385030219182785,"big","standard","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11612","rabbit","bag","1",0.205367332848445,"big","standard","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"21043","rabbit","bag","2",0.403082178516552,"big","standard","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"3214","rabbit","box","2",0.394973736116916,"big","standard","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11613","rabbit","bag","1",0.201944085366532,"big","standard","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"3215","rabbit","box","2",0.34376729738704,"big","standard","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"21044","rabbit","bag","2",0.315749967775767,"big","standard","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"471","rabbit","box","1",0.172225795251333,"big","standard","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","box1"
"11614","rabbit","bag","1",0.168256939585861,"big","standard","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag1"
"11615","rabbit","bag","2",1,"bigger","standard","cco",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11616","rabbit","bag","2",1,"bigger","standard","cco",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"21045","rabbit","box","2",0.515349781648192,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11617","rabbit","bag","2",0.484650218351808,"bigger","standard","cco",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11618","rabbit","box","2",1,"big","standard","no-cc",1,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"21046","rabbit","box","2",0.53939238263257,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11619","rabbit","bag","2",0.46060761736743,"big","standard","no-cc",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11620","rabbit","box","2",1,"big","standard","no-cc",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11621","rabbit","bag","2",1,"bigger","standard","no-cc",1,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11622","rabbit","bag","2",1,"bigger","standard","no-cc",2,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"11623","rabbit","bag","2",0.683219383208796,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0.5,"lastresort","bag2"
"21047","rabbit","box","2",0.316780616791204,"bigger","standard","no-cc",3,"haddock_model.wppl",2,0,0.5,"lastresort","box2"
"11624","rabbit","bag","2",0.457491524268793,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"3216","rabbit","box","2",0.341988516917056,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"21048","rabbit","bag","1",0.200519958814151,"big","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag1"
"11625","rabbit","bag","2",0.439615659450261,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"3217","rabbit","box","2",0.340136989036424,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"21049","rabbit","bag","1",0.220247351513315,"big","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag1"
"11626","rabbit","bag","2",0.346199880163985,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"472","rabbit","box","2",0.3344834819442,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"3218","rabbit","box","1",0.167576153031685,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box1"
"21050","rabbit","bag","1",0.15174048486013,"big","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag1"
"11627","rabbit","bag","2",0.614494234590176,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21051","rabbit","box","2",0.385505765409824,"bigger","bumford","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11628","rabbit","bag","2",0.733807056012293,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21052","rabbit","box","2",0.266192943987707,"bigger","bumford","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"21053","rabbit","box","2",0.633620689655172,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11629","rabbit","bag","2",0.366379310344828,"bigger","bumford","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"11630","rabbit","bag","2",0.717983349274912,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21054","rabbit","box","2",0.282016650725088,"big","bumford","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11631","rabbit","bag","2",0.646612145338171,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21055","rabbit","box","2",0.353387854661829,"big","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11632","rabbit","bag","2",0.581832322888281,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21056","rabbit","box","2",0.418167677111719,"big","bumford","no-cc",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11633","rabbit","box","2",1,"bigger","bumford","no-cc",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11634","rabbit","bag","2",0.733807056012293,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21057","rabbit","box","2",0.266192943987707,"bigger","bumford","no-cc",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11635","rabbit","box","2",1,"bigger","bumford","no-cc",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"3219","rabbit","box","2",0.523011474718186,"big","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11636","rabbit","bag","2",0.313948484385362,"big","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21058","rabbit","bag","1",0.163040040896452,"big","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag1"
"3220","rabbit","box","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11637","rabbit","bag","2",0.399840098111946,"big","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"21059","rabbit","bag","1",0.200319803776107,"big","standard","cco",2,"haddock_model.wppl",1,0,0.9,"lastresort","bag1"
"473","rabbit","box","2",0.414421241579121,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11638","rabbit","bag","2",0.248764944901009,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
"3221","rabbit","box","1",0.207624953539646,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","box1"
"21060","rabbit","bag","1",0.129188859980224,"big","standard","cco",3,"haddock_model.wppl",1,0,0.9,"lastresort","bag1"
"21061","rabbit","box","2",0.633620689655172,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","box2"
"11639","rabbit","bag","2",0.366379310344828,"bigger","standard","cco",1,"haddock_model.wppl",1,0,0.9,"lastresort","bag2"
